inventor,patents,coworkers_patents,patents/coworkers_patents
SKOCZEN PRZEMYSLAW,6,0.25,24.0
SKORENSKI MARCIN,1,3.4,0.29411764705882354
SKORUPINSKA-TUDEK KAROLINA,2,0.23076923076923078,8.666666666666666
SKORUPSKI KRZYSZTOF,1,2.5,0.4
SKOWERSKI KRZYSZTOF,8,3.2875,2.4334600760456273
SKOWICKI MICHAL,2,4.266666666666667,0.46875
SKOWRONEK KRZYSZTOF,3,0.1111111111111111,27.0
SKOWRONSKI BOLESLAW,5,0.0,0
SKROBOT JEDRZEJ,4,0.0,0
SKRZETUSKA EWA,1,3.0,0.3333333333333333
SKRZYPSKI MARCIN,3,1.6923076923076923,1.7727272727272727
SKUPINSKA MIROSLAWA,1,2.6,0.3846153846153846
SKWARSKA ANNA,1,1.0465116279069768,0.9555555555555555
SKWARSKI TADEUSZ,1,0.0,0
SLAWINSKI GRZEGORZ,2,2.3,0.8695652173913044
SLAWINSKI WOJCIECH,1,0.0,0
SLEDZINSKI BOHDAN,1,0.06896551724137931,14.5
SLIWA ROMANA,2,2.2857142857142856,0.875
SLIWCZYNSKI ANDRZEJ,1,0.05263157894736842,19.0
SLIWINSKA DOROTA,1,1.375,0.7272727272727273
SLIWINSKI JANUSZ,4,0.0,0
SLOMKOWSKI STANISLAW,2,1.6470588235294117,1.2142857142857144
SLOSARCZYK ANNA,4,0.5,8.0
SLOWIK JACEK,1,0.0,0
SLOWIKOWSKI MATEUSZ,4,0.14285714285714285,28.0
SLOWKO WITOLD,8,0.0,0
SMIESZEK AGNIESZKA,2,0.7142857142857143,2.8
SMIETANA ZBIGNIEW,2,0.0,0
SMIETANKA KRZYSZTOF,5,2.5853658536585367,1.9339622641509433
SMIGIERA EWA,5,1.8333333333333333,2.7272727272727275
SMOLIK JERZY,3,0.7,4.285714285714286
SMOLINSKI TOMASZ,1,2.125,0.47058823529411764
SMORAWINSKA MARIA,3,3.3703703703703702,0.8901098901098902
SMULKO JANUSZ,2,0.0,0
SMULKOWSKI MACIEJ,3,1.8695652173913044,1.6046511627906976
SMYRAK BEATA,2,2.337078651685393,0.8557692307692308
SMYRSKI JERZY,1,5.75,0.17391304347826086
SNIEZEK MARCIN,2,4.666666666666667,0.42857142857142855
SOBASZEK MICHAL,2,0.4166666666666667,4.8
SOBCZAK JANUSZ,7,0.2222222222222222,31.5
SOBCZAK JERZY,6,0.11764705882352941,51.0
SOBCZAK NATALIA,2,0.14705882352941177,13.6
SOBCZUK HENRYK,3,0.4523809523809524,6.631578947368421
SOBCZYK MATEUSZ,1,0.47058823529411764,2.125
SOBECKA KATARZYNA,2,6.666666666666667,0.3
SOBIAK STANISLAW,4,0.06060606060606061,66.0
SOBKOWSKI MICHAL,2,1.8571428571428572,1.0769230769230769
SOBOL MARCIN,1,5.666666666666667,0.1764705882352941
SOBOLEWSKA AGNIESZKA,2,0.0,0
SOBOLEWSKI ALEKSANDER,4,1.0909090909090908,3.666666666666667
SOBON GRZEGORZ,1,1.2181818181818183,0.8208955223880596
SOBOTA MICHAL,2,1.8333333333333333,1.090909090909091
SOBOTA PIOTR,2,1.8571428571428572,1.0769230769230769
SOCHACKA JOLANTA,1,0.5,2.0
SOJKA ZBIGNIEW,8,0.7586206896551724,10.545454545454547
SOJKA-LEDAKOWICZ JADWIGA,5,0.47761194029850745,10.46875
SOKOLOWSKA EMILIA,1,1.0,1.0
SOKOLOWSKA-WEDZINA ALEKSANDRA,1,1.2432432432432432,0.8043478260869565
SOKOLOWSKI ADAM,2,0.0,0
SOKOLOWSKI JANUSZ,7,0.0,0
SOKOLOWSKI KAMIL,2,0.3,6.666666666666667
SOLECKA JOLANTA,2,1.2745098039215685,1.5692307692307694
SOSIN ZBIGNIEW,2,0.25,8.0
SOSNA IRENEUSZ,1,0.0,0
SOSNOWSKA BOZENA,1,0.0,0
SOSNOWSKA DOROTA,1,0.48148148148148145,2.076923076923077
SOSNOWSKA MARTA,2,1.0714285714285714,1.8666666666666667
SOSNOWSKI JAN,1,0.0,0
SOSNOWSKI PIOTR,4,0.0,0
SOSNOWSKI STANISLAW,2,0.9705882352941176,2.0606060606060606
SOSNOWSKI TOMASZ,4,0.125,32.0
SOSZYNSKI MICHAL,1,0.25,4.0
SOTOR JAROSLAW,1,1.065217391304348,0.9387755102040816
SOVINSKA SVITLANA,1,0.4,2.5
SOWA ANDRZEJ,3,0.0,0
SOWA JERZY,1,0.0,0
SOWINSKA MARTA,1,0.36363636363636365,2.75
SPADLO MARIAN,7,7.5,0.9333333333333333
SPORNA DOMINIK,6,0.0,0
SPRYCHA RYSZARD,1,0.25,4.0
SPYCHAJ TADEUSZ,2,1.95,1.0256410256410258
SPYCHALA ANDRZEJ,4,0.0,0
SPYCHALA JAROSLAW,4,1.25,3.2
SROKA AGNIESZKA,1,0.5833333333333334,1.7142857142857142
SROKA ZBIGNIEW,1,1.0,1.0
SROKA-OLEKSIAK AGNIESZKA,1,1.0,1.0
STACHEL ALEKSANDER,1,0.0,0
STACHYRA ANNA,4,4.333333333333333,0.9230769230769231
STADNIK DOROTA,3,0.8571428571428571,3.5
STADNIK JACEK,1,2.6666666666666665,0.375
STALEWSKI WIENCZYSLAW,1,0.125,8.0
STANCZYK MALGORZATA,1,0.0,0
STANCZYK SZYMON,4,3.193548387096774,1.2525252525252526
STANCZYK TOMASZ,6,7.416666666666667,0.8089887640449438
STANGEL-WOJCIKIEWICZ KLAUDIA,1,0.12962962962962962,7.714285714285714
STANGIERSKA ANNA,1,2.0,0.5
STANIAK HENRYK,2,7.0,0.2857142857142857
STANIEWSKI BOGUSLAW,2,1.3333333333333333,1.5
STANISZEWSKA MAGDALENA,3,0.9,3.333333333333333
STANKIEWICZ ANNA,1,0.0,0
STANKIEWICZ MAREK,2,2.7777777777777777,0.72
STANKIEWICZ OLGIERD,11,9.913793103448276,1.1095652173913044
STANKOWSKI JAKUB,10,9.627118644067796,1.0387323943661972
STARON JAKUB,1,0.75,1.3333333333333333
STARON KRZYSZTOF,1,0.14285714285714285,7.0
STAROSTKA PAWEL,5,1.0,5.0
STARZEC ANNA,1,0.0,0
STASICKI BOLESLAW,17,0.0,0
STASINSKI JANUSZ,1,0.2,5.0
STASIUK MARIA,1,2.3333333333333335,0.42857142857142855
STASZEWSKI WIESLAW,4,0.5,8.0
STAWARSKI MICHAL,1,0.5882352941176471,1.7
STAWINSKI JACEK,3,0.12,25.0
STEC BRONISLAW,1,0.2962962962962963,3.375
STEC SEBASTIAN,5,0.4528301886792453,11.041666666666666
STEC WOJCIECH,25,8.0,3.125
STEC ZBIGNIEW,5,1.5,3.3333333333333335
STECKA KRYSTYNA,2,0.5,4.0
STECKO SEBASTIAN,4,2.0,2.0
STEFANIAK FILIP,5,5.0,1.0
STEFANIUK TOMASZ,1,0.06976744186046512,14.333333333333334
STEFANSKA BARBARA,14,4.137931034482759,3.3833333333333333
STEFANSKI ANDRZEJ,2,0.0,0
STEFANSKI TADEUSZ,1,0.0,0
STEFANSKI TOMASZ,1,0.0,0
STELMACHOWSKI PAWEL,4,2.0,2.0
STEPANENKO YURIY,4,1.8,2.2222222222222223
STEPIEN KAROL,4,12.2,0.3278688524590164
STEPIEN RYSZARD,3,1.0615384615384615,2.8260869565217392
STEPNIEWSKI JACEK,3,1.0,3.0
STEPNIEWSKI MAREK,1,0.0,0
STEPNIK MACIEJ,1,0.11363636363636363,8.8
STERZYNSKI TOMASZ,1,0.6333333333333333,1.5789473684210527
STOBINSKI LESZEK,7,0.8548387096774194,8.18867924528302
STOCHEL GRAZYNA,8,0.0,0
STOCZYNSKA-FIDELUS EWELINA,7,1.0601503759398496,6.602836879432624
STOKOWA-SOLTYS KAMILA,1,0.7619047619047619,1.3125
STOLARCZYK ARTUR,1,0.6829268292682927,1.4642857142857142
STOLARCZYK ELZBIETA,1,0.2857142857142857,3.5
STOLARZ ZOFIA,3,2.3666666666666667,1.267605633802817
STRANKOWSKA JUSTYNA,1,1.565217391304348,0.6388888888888888
STRANKOWSKI MICHAL,3,1.7777777777777777,1.6875
STREK WIESLAW,18,2.1020408163265305,8.563106796116505
STRUCK-LEWICKA WIKTORIA,1,0.43434343434343436,2.302325581395349
STRUPINSKI WLODZIMIERZ,11,0.573170731707317,19.19148936170213
STRUS MAGDALENA,6,3.282051282051282,1.828125
STRUSZCZYK HENRYK,40,5.0,8.0
STRUSZCZYK MARCIN,3,0.0,0
STRZALKA WOJCIECH,6,1.2352941176470589,4.857142857142857
STRZELECKI HENRYK,1,0.625,1.6
STRZELECKI STANISLAW,10,0.0,0
STRZEZEK KRYSTYNA,1,4.75,0.21052631578947367
STUDZIAN MACIEJ,1,1.2833333333333334,0.7792207792207791
STUPAKIEWICZ ANDRZEJ,1,0.010416666666666666,96.0
STYPIK BARTOSZ,1,5.833333333333333,0.17142857142857143
SUCHORAB ZBIGNIEW,3,0.5636363636363636,5.322580645161291
SUCHORSKA-WOZNIAK PATRYCJA,1,0.6595744680851063,1.5161290322580647
SUCHY DARIUSZ,1,0.04,25.0
SUCHY JANINA,3,10.666666666666666,0.28125
SUCHY JOZEF,2,0.0,0
SULAK KONRAD,2,1.24,1.6129032258064517
SULIKOWSKI DANIEL,5,8.166666666666666,0.6122448979591837
SULIMA MAGDALENA,2,0.109375,18.285714285714285
SURAZYNSKI ARKADIUSZ,1,0.0945945945945946,10.571428571428571
SURMA ZBIGNIEW,1,0.9230769230769231,1.0833333333333333
SURMACZ PAWEL,3,5.0,0.6
SURMACZ-CHWEDORUK WERONIKA,1,2.5476190476190474,0.39252336448598135
SUSEK WALDEMAR,1,0.46153846153846156,2.1666666666666665
SUSKI TADEUSZ,12,1.8,6.666666666666666
SUWALSKI PIOTR,2,0.07792207792207792,25.666666666666668
SWIATEK JOZEF,1,0.0,0
SWIDERSKA-SRODA ANNA,1,0.6774193548387096,1.4761904761904763
SWIECH MARTA,1,0.0,0
SWIERCZEK KONRAD,1,45.5,0.02197802197802198
SWIERCZEK KRZYSZTOF,2,0.0,0
SWIERK PIOTR,7,3.7142857142857144,1.8846153846153846
SWIERNIAK MICHAL,4,0.3333333333333333,12.0
SWIERZKO ANNA,1,0.92,1.0869565217391304
SWIESZKOWSKI WOJCIECH,7,0.8,8.75
SWIETOSLAWSKI JANUSZ,8,0.5,16.0
SWORAKOWSKI JULIUSZ,1,1.0,1.0
SYBILSKI DARIUSZ,3,0.4827586206896552,6.214285714285714
SYBILSKI KAMIL,2,0.0,0
SYLWESTRZAK KRYSTYNA,1,1.0666666666666667,0.9375
SYNORADZKI LUDWIK,3,0.3333333333333333,9.0
SYNOWIEC TOMASZ,2,0.23529411764705882,8.5
SYPEK MACIEJ,1,0.6166666666666667,1.6216216216216215
SYPER DANUTA,3,0.0,0
SYPNIEWSKI MICHAL,1,5.142857142857143,0.19444444444444442
SYSA-JEDRZEJOWSKA ANNA,1,0.017857142857142856,56.0
SZADE AGATA,1,0.5875,1.702127659574468
SZADE KRZYSZTOF,1,0.9183673469387755,1.0888888888888888
SZADOWSKI JERZY,2,3.3333333333333335,0.6
SZAFERT SLAWOMIR,7,0.25925925925925924,27.0
SZAFRANIEC JOANNA,1,1.75,0.5714285714285714
SZAFRANSKI PRZEMYSLAW,1,0.038461538461538464,26.0
SZALA JANUSZ,1,0.3125,3.2
SZALANSKI PIOTR,1,0.75,1.3333333333333333
SZAMBORSKA-GBUR AGNIESZKA,1,1.4615384615384615,0.6842105263157895
SZARLIK STEFAN,6,1.4,4.285714285714286
SZAWLOWSKA URSZULA,1,0.0,0
SZAYNOK ANNA,1,0.0,0
SZCZAURSKA KATARZYNA,2,6.0625,0.32989690721649484
SZCZECINSKI PRZEMYSLAW,2,0.2727272727272727,7.333333333333334
SZCZEPANEK JAN,1,2.111111111111111,0.47368421052631576
SZCZEPANIAK JAN,3,0.0,0
SZCZEPANIAK MARCIN,1,1.25,0.8
SZCZEPANIAK ROBERT,2,0.0,0
SZCZEPANIK PIOTR,3,5.666666666666667,0.5294117647058824
SZCZEPANIK RYSZARD,4,0.09090909090909091,44.0
SZCZEPANIK WOJCIECH,1,1.1842105263157894,0.8444444444444446
SZCZEPANIK ZDZISLAW,1,1.0,1.0
SZCZEPANKOWSKA AGNIESZKA,3,1.25,2.4
SZCZEPANKOWSKI ANDRZEJ,1,0.36363636363636365,2.75
SZCZEPEK WOJCIECH,3,0.0,0
SZCZESNIAK ALEKSANDRA,1,1.0,1.0
SZCZESNIAK EUGENIUSZ,3,0.4,7.5
SZCZODRAK JANUSZ,1,0.54,1.8518518518518516
SZCZUBIALKA KRZYSZTOF,13,4.18,3.110047846889952
SZCZYGIEL MALGORZATA,1,0.3,3.3333333333333335
SZCZYPA JERZY,1,0.23809523809523808,4.2
SZECHNER BARBARA,5,3.1470588235294117,1.588785046728972
SZEGLOWSKI ZDZISLAW,2,0.0,0
SZEJA WIESLAW,7,4.875,1.435897435897436
SZELAZEK JACEK,1,0.0,0
SZELEJEWSKI WIESLAW,31,3.411764705882353,9.086206896551724
SZERENOS KRZYSZTOF,1,0.3333333333333333,3.0
SZEWCZYK BOGUSLAW,15,1.5510204081632653,9.671052631578947
SZEWCZYK DARIUSZ,4,1.2,3.3333333333333335
SZKLARZEWICZ JANUSZ,2,1.075,1.8604651162790697
SZKODO MAREK,1,0.16216216216216217,6.166666666666666
SZKULMOWSKA ANNA,6,7.6371681415929205,0.7856315179606025
SZKULMOWSKI MACIEJ,9,7.475609756097561,1.203915171288744
SZLACHCIC ANNA,1,2.1666666666666665,0.46153846153846156
SZLAG DANIEL,2,6.0,0.3333333333333333
SZLEK ANDRZEJ,1,0.041666666666666664,24.0
SZNITOWSKA MALGORZATA,4,0.5384615384615384,7.428571428571429
SZOKALSKA ANGELIKA,1,0.8214285714285714,1.2173913043478262
SZOLAJSKA EWA,2,1.6883116883116882,1.1846153846153846
SZOLTYSIK MAREK,2,0.5,4.0
SZOPA ALEKSANDRA,1,1.04,0.9615384615384615
SZOSLAND LIDIA,1,2.2941176470588234,0.4358974358974359
SZOSTEK LUKASZ,12,0.0,0
SZOSTKIEWICZ LUKASZ,11,9.297619047619047,1.1830985915492958
SZOSTKO BERNADETA,1,4.3,0.23255813953488372
SZOT KATARZYNA,2,1.3928571428571428,1.435897435897436
SZPALA STANISLAW,1,0.0,0
SZPENDOWSKI JERZY,2,0.6,3.3333333333333335
SZPONAR BOGUMILA,2,1.3428571428571427,1.4893617021276597
SZTABA RYSZARD,1,1.0,1.0
SZTABERT ZBIGNIEW,1,0.0,0
SZUBA JERZY,1,1.0,1.0
SZUBERT KAROL,3,11.833333333333334,0.2535211267605634
SZUBINSKA STANISLAWA,1,0.0,0
SZUBZDA BRONISLAW,2,1.1666666666666667,1.7142857142857142
SZULC JAROSLAW,1,3.7777777777777777,0.2647058823529412
SZULC MARCIN,8,0.0,0
SZUMOWSKI LUKASZ,1,0.7931034482758621,1.2608695652173914
SZUSTER-CIESIELSKA AGNIESZKA,1,0.5873015873015873,1.7027027027027026
SZUTOWICZ-ZIELINSKA EWA,2,0.027777777777777776,72.0
SZWAST MACIEJ,2,0.75,2.6666666666666665
SZWEDA PIOTR,1,0.7959183673469388,1.2564102564102564
SZWEYKOWSKA-KULINSKA ZOFIA,2,0.2647058823529412,7.555555555555555
SZWOCH GRZEGORZ,2,4.44,0.4504504504504504
SZWUGIER ARKADIUSZ,2,1.0,2.0
SZYCHOWSKA KATARZYNA,1,0.0,0
SZYMANIK MICHAL,1,0.2,5.0
SZYMANOWSKI JAN,1,0.11764705882352941,8.5
SZYMANSKA-MICHALAK AGNIESZKA,1,1.6666666666666667,0.6
SZYMANSKI JAN,3,0.0,0
SZYMANSKI KAZIMIERZ,3,0.0,0
SZYMANSKI KRZYSZTOF,5,0.0,0
SZYMANSKI MICHAL,16,0.0,0
SZYMANSKI WOJCIECH,3,0.0,0
SZYMENDERA JANUSZ,3,0.0,0
SZYNKOWSKA MALGORZATA,3,0.13793103448275862,21.75
SZYSZKA JERZY,3,0.5,6.0
SZYSZKA JOSEF,3,0.0,0
SZYSZKOWSKA AGNIESZKA,1,0.5789473684210527,1.7272727272727273
TABAKOW PAWEL,1,1.180327868852459,0.8472222222222222
TADEUSIEWICZ RYSZARD,1,0.0,0
TANCZYK MAREK,2,2.0,1.0
TANKIEWICZ-KWEDLO ANNA,1,1.2244897959183674,0.8166666666666667
TARACH KAROLINA,1,0.375,2.6666666666666665
TARGOSZ JAN,1,1.3333333333333333,0.75
TARGOWSKI PIOTR,9,4.851851851851852,1.8549618320610686
TARKA ALEKSANDRA,1,1.3333333333333333,0.75
TCHORZEWSKI MAREK,1,0.0,0
TECZA WITOLD,5,6.230769230769231,0.8024691358024691
TEISSEYRE HENRYK,1,3.3333333333333335,0.3
TENDERENDA TADEUSZ,13,7.54054054054054,1.7240143369175627
TEODORCZYK MARIAN,3,1.4,2.142857142857143
TERELAK KAZIMIERZ,4,0.0,0
TETERYCZ HELENA,1,0.25,4.0
THOMALLA BOGDAN,2,0.0,0
TIC WILHELM,1,1.0,1.0
TKACZ-SMIECH KATARZYNA,1,0.08695652173913043,11.5
TOCHOWICZ STANISLAW,2,0.0,0
TOKARZ ANDRZEJ,1,0.047619047619047616,21.0
TOKARZ ZBIGNIEW,10,0.0,0
TOMALA MATEUSZ,1,0.0,0
TOMASZEWSKA DOROTA,1,1.6,0.625
TOMASZEWSKI WACLAW,2,4.75,0.42105263157894735
TOMASZEWSKI ZBIGNIEW,4,0.0,0
TOMCZAK JANUSZ,4,3.5,1.1428571428571428
TOMCZYK MATEUSZ,2,0.7692307692307693,2.5999999999999996
TOMECKI RAFAL,2,0.68,2.941176470588235
TOMECZEK JERZY,6,0.4583333333333333,13.090909090909092
TOPCZEWSKI LUKASZ,2,0.0,0
TOPORKIEWICZ MONIKA,2,0.4117647058823529,4.857142857142858
TRACKA MALGORZATA,1,0.0,0
TREBINSKI RADOSLAW,2,0.0,0
TROCHOWSKI MATEUSZ,1,1.7894736842105263,0.5588235294117647
TROJANOWSKA KRYSTYNA,2,1.25,1.6
TROJANOWSKI JANUSZ,1,0.0,0
TROJNAR JERZY,14,0.6333333333333333,22.105263157894736
TRYBUS WOJCIECH,5,0.08333333333333333,60.0
TRZASKOWSKI BARTOSZ,4,0.8,5.0
TRZCINSKA KINGA,2,0.11764705882352941,17.0
TRZCINSKA-DANIELEWICZ JOANNA,1,1.0204081632653061,0.98
TRZECIAKOWSKI WITOLD,1,0.0,0
TRZISZKA TADEUSZ,6,0.3939393939393939,15.230769230769232
TRZONKOWSKI PIOTR,1,0.10714285714285714,9.333333333333334
TRZYNA MARCIN,3,1.4285714285714286,2.1
TUCHOWSKI WOJCIECH,2,0.0,0
TULACZ DOROTA,2,1.0,2.0
TUREK MARIAN,1,0.07692307692307693,13.0
TURNAU ANDRZEJ,1,1.1578947368421053,0.8636363636363636
TURNAU KATARZYNA,1,0.0,0
TWARDOWSKI TOMASZ,2,0.0,0
TWAROWSKA-SCHMIDT KRYSTYNA,1,2.0833333333333335,0.48
TWORAK ALEKSANDER,1,1.4642857142857142,0.6829268292682927
TYBOROWSKA JOLANTA,1,3.303030303030303,0.3027522935779816
TYBURSKA-STANIEWSKA ANNA,1,3.75,0.26666666666666666
TYCZEWSKA AGATA,2,1.096774193548387,1.823529411764706
TYCZYNSKI PIOTR,2,0.0,0
TYLEK PAWEL,1,0.7,1.4285714285714286
TYLINGO ROBERT,1,0.7,1.4285714285714286
TYLKI-SZYMANSKA ANNA,2,0.27906976744186046,7.166666666666667
TYMECKA DAGMARA,2,0.40476190476190477,4.9411764705882355
TYMICKI EMIL,2,0.6888888888888889,2.903225806451613
TYNEK MARIA,1,0.14814814814814814,6.75
TYRAKOWSKI TOMASZ,1,0.0,0
TYRALA ANDRZEJ,1,12.0,0.08333333333333333
TYSZKIEWICZ TOMASZ,2,0.3333333333333333,6.0
TYTKO ANDRZEJ,3,0.0,0
UBERNA MACIEJ,1,0.0,0
UCHACZ TOMASZ,1,0.676923076923077,1.4772727272727273
UHL TADEUSZ,2,0.5454545454545454,3.666666666666667
ULANSKI JACEK,5,0.8450704225352113,5.916666666666667
ULEJCZYK MAREK,1,2.0,0.5
URBAN PIOTR,10,0.0,0
URBANCZYK WACLAW,5,0.5,10.0
URBANEK ANDRZEJ,5,0.0,0
URBANIAK MALGORZATA,1,0.25,4.0
URBANIAK-DOMAGALA WIESLAWA,1,2.625,0.38095238095238093
URBANOWICZ ANNA,1,1.5,0.6666666666666666
URBANSKI JAKUB,5,0.5,10.0
URBANSKI STANISLAW,1,0.0,0
UZNANSKI BOGDAN,8,2.6315789473684212,3.0399999999999996
VILPO JUHANI,1,0.0,0
VLCEK JAROSLAV,2,0.0,0
VOGT ANDRZEJ,11,1.588235294117647,6.9259259259259265
WACHNICKI LUKASZ,8,1.94,4.123711340206186
WAJMAN RADOSLAW,1,0.35,2.857142857142857
WAJS JAN,1,0.5405405405405406,1.8499999999999999
WALAWSKA ANETTA,1,1.2857142857142858,0.7777777777777777
WALCZAK MARIA,1,0.0,0
WALCZAK MICHAL,1,0.0,0
WALCZAK RAFAL,1,0.16,6.25
WALCZAK SYLWIA,1,1.0909090909090908,0.9166666666666667
WALCZAK-DRZEWIECKA AURELIA,2,2.098360655737705,0.953125
WALEJKO PIOTR,2,0.3333333333333333,6.0
WALIGORA BOLESLAW,1,6.333333333333333,0.15789473684210528
WALISIEWICZ-NIEDBALSKA WIESLAWA,2,2.2857142857142856,0.875
WALKOWIAK JEDRZEJ,1,11.375,0.08791208791208792
WALKOWIAK WOJCIECH,1,0.16666666666666666,6.0
WALKOWIAK ZBIGNIEW,1,0.0,0
WANDZIK ILONA,1,3.6923076923076925,0.2708333333333333
WARMINSKI MARCIN,2,3.3333333333333335,0.6
WARMUZINSKI KRZYSZTOF,4,1.0227272727272727,3.911111111111111
WARYCHA JOANNA,1,1.411764705882353,0.7083333333333333
WARZYNSKA URSZULA,1,1.0,1.0
WASAG HENRYK,2,0.8,2.5
WASIAK IGA,1,2.0,0.5
WASIELEWSKI ROMAN,1,0.42857142857142855,2.3333333333333335
WASIK URSZULA,1,0.4,2.5
WASILEWSKA EWA,1,0.4838709677419355,2.0666666666666664
WASILEWSKI PIOTR,2,1.0,2.0
WASILEWSKI PRZEMYSLAW,1,0.0,0
WASILEWSKI STANISLAW,1,3.0,0.3333333333333333
WASILEWSKI WOJCIECH,2,0.42424242424242425,4.714285714285714
WASKO ADAM,1,0.0,0
WASZCZUK-JANKOWSKA MALGORZATA,2,0.30434782608695654,6.571428571428571
WASZKIELEWICZ ANNA,3,0.28,10.714285714285714
WATALA CEZARY,1,0.4090909090909091,2.444444444444444
WAWIORKA LESZEK,1,0.2857142857142857,3.5
WAWRO DARIUSZ,8,6.0,1.3333333333333333
WAWRZYNSKA ANNA,3,1.6666666666666667,1.7999999999999998
WAWRZYNSKA MAGDALENA,2,0.43478260869565216,4.6000000000000005
WAZ ADAM,2,0.5714285714285714,3.5
WCISLIK MIROSLAW,1,0.14285714285714285,7.0
WDOWIK TOMASZ,1,4.666666666666667,0.21428571428571427
WEBER-DABROWSKA BEATA,14,8.545454545454545,1.6382978723404256
WEDA PAWEL,3,1.0,3.0
WEDRYCHOWICZ HALINA,2,0.7307692307692307,2.736842105263158
WEGLINSKI BOGUMIL,5,2.75,1.8181818181818181
WEGNER KRZYSZTOF,14,10.636363636363637,1.3162393162393162
WEGNER WOJCIECH,1,1.5142857142857142,0.6603773584905661
WEGRZYN ALICJA,2,3.391304347826087,0.5897435897435898
WEGRZYN GRZEGORZ,9,0.9032258064516129,9.964285714285715
WEIHER PAULINA,1,4.0,0.25
WEISS MARIAN,1,0.2,5.0
WENDA MAGDALENA,2,2.4545454545454546,0.8148148148148148
WERNER PIOTR,1,0.0,0
WERYNSKI ANDRZEJ,1,0.0,0
WESELUCHA-BIRCZYNSKA ALEKSANDRA,1,0.16666666666666666,6.0
WESOLEK DOROTA,1,0.8666666666666667,1.1538461538461537
WESOLOWSKA ANNA,7,1.2,5.833333333333334
WESOLOWSKI GRZEGORZ,1,0.0,0
WETULA ANDRZEJ,2,1.4285714285714286,1.4
WEYHER JAN,3,0.0,0
WEYMANN SYLWESTER,2,0.0,0
WEZNER-PTASINSKA MAGDALENA,1,2.3333333333333335,0.42857142857142855
WIADEREK KRZYSZTOF,1,0.0,0
WIATER ADRIAN,1,0.6222222222222222,1.6071428571428572
WIATRAK BENITA,1,0.75,1.3333333333333333
WIATROWSKA ANETA,4,1.6923076923076923,2.3636363636363638
WICHA JERZY,3,2.260869565217391,1.326923076923077
WICHER EWA,1,0.0,0
WICIEJOWSKA KATARZYNA,1,2.5833333333333335,0.3870967741935484
WICZK WIESLAW,1,0.35443037974683544,2.8214285714285716
WIDLAK PIOTR,3,0.19672131147540983,15.25
WIDOMSKI MARCIN,1,0.5555555555555556,1.7999999999999998
WIECZOREK ANNA,3,0.0,0
WIECZOREK GRZEGORZ,3,0.375,8.0
WIECZOREK JAN,1,0.0,0
WIECZOREK JUSTYNA,1,0.0,0
WIECZOREK MACIEJ,29,0.0,0
WIECZOREK WLADYSLAW,5,1.0,5.0
WIECZOREK WOJCIECH,3,0.0,0
WIECZOREK-CIUROWA KRYSTYNA,1,0.0,0
WIELGOSZ ZBIGNIEW,1,2.7837837837837838,0.3592233009708738
WIENIEWSKI ANDRZEJ,1,0.0,0
WIERZBICKA AGNIESZKA,2,0.75,2.6666666666666665
WIERZBICKA CELINA,2,3.7777777777777777,0.5294117647058824
WIERZBICKI MACIEJ,1,0.0,0
WIERZBICKI MATEUSZ,1,1.1538461538461537,0.8666666666666667
WIERZBICKI ZBIGNIEW,1,0.1111111111111111,9.0
WIERZBOWSKI MACIEJ,1,0.0,0
WIERZCHON TADEUSZ,5,0.125,40.0
WIERZCHOSLAWSKI RAFAL,1,0.0,0
WIERZCHOWSKI MARCIN,2,0.5714285714285714,3.5
WIERZCHOWSKI PIOTR,3,0.0,0
WIERZCHOWSKI WOJCIECH,2,1.3181818181818181,1.517241379310345
WIETRZYK JOANNA,13,1.5324675324675325,8.483050847457626
WIKLIK KATARZYNA,4,2.5357142857142856,1.5774647887323945
WIKTORSKA KATARZYNA,1,0.5491803278688525,1.8208955223880596
WILANOWSKI TOMASZ,5,0.24175824175824176,20.681818181818183
WILCZYNSKI GRZEGORZ,1,0.0,0
WILENSKA BEATA,3,0.625,4.8
WILK KAZIMIERA,1,0.0,0
WILK MARCIN,4,0.6666666666666666,6.0
WILK RADOSLAW,1,0.375,2.6666666666666665
WILK RYSZARD,1,0.16666666666666666,6.0
WILUSZ TADEUSZ,7,0.39285714285714285,17.81818181818182
WINDAK RENATA,3,1.2,2.5
WINIARSKA MAGDALENA,5,0.42105263157894735,11.875
WINIARSKI JERZY,4,4.875,0.8205128205128205
WINIARSKI WOJCIECH,1,0.8928571428571429,1.1199999999999999
WINKLER KATARZYNA,1,2.8181818181818183,0.3548387096774193
WIRPSZA ZYGMUNT,2,0.0,0
WISIALSKI JERZY,1,1.5,0.6666666666666666
WISNIEWSKA ALICJA,1,0.0,0
WISNIEWSKA KORNELIA,2,0.25,8.0
WISNIEWSKA-WRONA MARIA,7,4.571428571428571,1.53125
WISNIEWSKI BLAZEJ,1,1.0,1.0
WISNIEWSKI JAN,10,0.0,0
WISNIEWSKI KAMIL,1,0.125,8.0
WISNIEWSKI KRZYSZTOF,6,0.2,30.0
WISNIEWSKI LUKASZ,1,0.13953488372093023,7.166666666666667
WISNIEWSKI PRZEMYSLAW,4,2.75,1.4545454545454546
WISNIEWSKI TADEUSZ,4,0.0,0
WISNIEWSKI TOMASZ,4,0.0,0
WITCZAK MARCIN,8,0.0,0
WITEK ADAM,2,0.11764705882352941,17.0
WITEK STANISLAW,9,0.9545454545454546,9.428571428571429
